12196;118032;7986814;825802;8812616;7960310;853553;8813863;1606;6;16;2048;4;4.000000;6.000000
9849;115979;7786553;1026063;8812616;7760634;1053229;8813863;1606;6;16;2048;4;5.000000;6.000000
8075;114470;7647628;1164988;8812616;7620797;1193066;8813863;1606;6;16;2048;4;6.000000;6.000000
3916;110965;7296016;1516600;8812616;7269644;1544219;8813863;1606;6;16;2048;4;7.000000;6.000000
3916;110965;7296016;1516600;8812616;7269644;1544219;8813863;1606;6;16;2048;4;8.000000;6.000000
0;107546;7030967;1781649;8812616;7004767;1809096;8813863;1606;6;16;2048;4;9.000000;6.000000
2396;29376;8082046;730570;8812616;8076619;737244;8813863;1606;6;16;8192;4;4.000000;6.000000
1559;29174;7917680;894936;8812616;7912100;901763;8813863;1606;6;16;8192;4;5.000000;6.000000
1056;29031;7825259;987357;8812616;7819391;994472;8813863;1606;6;16;8192;4;6.000000;6.000000
490;28834;7711209;1101407;8812616;7705285;1108578;8813863;1606;6;16;8192;4;7.000000;6.000000
490;28834;7711209;1101407;8812616;7705285;1108578;8813863;1606;6;16;8192;4;8.000000;6.000000
0;28565;7593442;1219174;8812616;7587384;1226479;8813863;1606;6;16;8192;4;9.000000;6.000000
185;7657;8384747;427869;8812616;8384047;429816;8813863;1606;6;16;32768;4;4.000000;6.000000
138;7613;8325141;487475;8812616;8324442;489421;8813863;1606;6;16;32768;4;5.000000;6.000000
105;7582;8286745;525871;8812616;8286045;527818;8813863;1606;6;16;32768;4;6.000000;6.000000
53;7537;8216792;595824;8812616;8216101;597762;8813863;1606;6;16;32768;4;7.000000;6.000000
53;7537;8216792;595824;8812616;8216101;597762;8813863;1606;6;16;32768;4;8.000000;6.000000
0;7488;8155741;656875;8812616;8155045;658818;8813863;1606;6;16;32768;4;9.000000;6.000000
12327;118463;7947511;865105;8812616;7921268;892595;8813863;1606;6;16;2048;8;4.000000;6.000000
10870;117277;7825767;986849;8812616;7799253;1014610;8813863;1606;6;16;2048;8;5.000000;6.000000
8717;115472;7650659;1161957;8812616;7623779;1190084;8813863;1606;6;16;2048;8;6.000000;6.000000
4462;111778;7331527;1481089;8812616;7304867;1508996;8813863;1606;6;16;2048;8;7.000000;6.000000
4462;111778;7331527;1481089;8812616;7304867;1508996;8813863;1606;6;16;2048;8;8.000000;6.000000
0;107917;7022625;1789991;8812616;6996453;1817410;8813863;1606;6;16;2048;8;9.000000;6.000000
2165;29193;8059145;753471;8812616;8053643;760220;8813863;1606;6;16;8192;8;4.000000;6.000000
1189;28980;7889768;922848;8812616;7883974;929889;8813863;1606;6;16;8192;8;5.000000;6.000000
798;28862;7819973;992643;8812616;7814084;999779;8813863;1606;6;16;8192;8;6.000000;6.000000
403;28667;7731710;1080906;8812616;7725748;1088115;8813863;1606;6;16;8192;8;7.000000;6.000000
403;28667;7731710;1080906;8812616;7725748;1088115;8813863;1606;6;16;8192;8;8.000000;6.000000
0;28421;7621519;1191097;8812616;7615473;1198390;8813863;1606;6;16;8192;8;9.000000;6.000000
182;7679;8364825;447791;8812616;8364112;449751;8813863;1606;6;16;32768;8;4.000000;6.000000
126;7627;8298624;513992;8812616;8297911;515952;8813863;1606;6;16;32768;8;5.000000;6.000000
102;7609;8271019;541597;8812616;8270311;543552;8813863;1606;6;16;32768;8;6.000000;6.000000
61;7572;8212632;599984;8812616;8211928;601935;8813863;1606;6;16;32768;8;7.000000;6.000000
61;7572;8212632;599984;8812616;8211928;601935;8813863;1606;6;16;32768;8;8.000000;6.000000
0;7517;8141869;670747;8812616;8141163;672700;8813863;1606;6;16;32768;8;9.000000;6.000000
12680;118960;7942698;869918;8812616;7916209;897654;8813863;1606;6;16;2048;16;4.000000;6.000000
10803;117308;7812182;1000434;8812616;7785255;1028608;8813863;1606;6;16;2048;16;5.000000;6.000000
8342;115250;7604415;1208201;8812616;7576984;1236879;8813863;1606;6;16;2048;16;6.000000;6.000000
5096;112437;7351429;1461187;8812616;7324459;1489404;8813863;1606;6;16;2048;16;7.000000;6.000000
5096;112437;7351429;1461187;8812616;7324459;1489404;8813863;1606;6;16;2048;16;8.000000;6.000000
0;107957;7011489;1801127;8812616;6985230;1828633;8813863;1606;6;16;2048;16;9.000000;6.000000
2252;29445;8040893;771723;8812616;8035339;778524;8813863;1606;6;16;8192;16;4.000000;6.000000
1388;29254;7886606;926010;8812616;7880835;933028;8813863;1606;6;16;8192;16;5.000000;6.000000
896;29073;7794788;1017828;8812616;7788837;1025026;8813863;1606;6;16;8192;16;6.000000;6.000000
542;28907;7720852;1091764;8812616;7714862;1099001;8813863;1606;6;16;8192;16;7.000000;6.000000
542;28907;7720852;1091764;8812616;7714862;1099001;8813863;1606;6;16;8192;16;8.000000;6.000000
0;28604;7582520;1230096;8812616;7576436;1237427;8813863;1606;6;16;8192;16;9.000000;6.000000
173;7716;8384801;427815;8812616;8384064;429799;8813863;1606;6;16;32768;16;4.000000;6.000000
132;7678;8329936;482680;8812616;8329195;484668;8813863;1606;6;16;32768;16;5.000000;6.000000
97;7646;8284042;528574;8812616;8283302;530561;8813863;1606;6;16;32768;16;6.000000;6.000000
71;7624;8240286;572330;8812616;8239546;574317;8813863;1606;6;16;32768;16;7.000000;6.000000
71;7624;8240286;572330;8812616;8239546;574317;8813863;1606;6;16;32768;16;8.000000;6.000000
0;7559;8142812;669804;8812616;8142076;671787;8813863;1606;6;16;32768;16;9.000000;6.000000
12778;119120;7924223;888393;8812616;7897863;916000;8813863;1606;6;16;2048;32;4.000000;6.000000
10986;117519;7790446;1022170;8812616;7763822;1050041;8813863;1606;6;16;2048;32;5.000000;6.000000
8298;115216;7572626;1239990;8812616;7545454;1268409;8813863;1606;6;16;2048;32;6.000000;6.000000
5851;113107;7378724;1433892;8812616;7351588;1462275;8813863;1606;6;16;2048;32;7.000000;6.000000
4771;112147;7304941;1507675;8812616;7278089;1535774;8813863;1606;6;16;2048;32;8.000000;6.000000
0;108008;6990539;1822077;8812616;6964416;1849447;8813863;1606;6;16;2048;32;9.000000;6.000000
2388;29433;8045073;767543;8812616;8039547;774316;8813863;1606;6;16;8192;32;4.000000;6.000000
1339;29205;7853928;958688;8812616;7848103;965760;8813863;1606;6;16;8192;32;5.000000;6.000000
853;29009;7759607;1053009;8812616;7753678;1060185;8813863;1606;6;16;8192;32;6.000000;6.000000
586;28879;7699087;1113529;8812616;7693104;1120759;8813863;1606;6;16;8192;32;7.000000;6.000000
478;28818;7673343;1139273;8812616;7667343;1146520;8813863;1606;6;16;8192;32;8.000000;6.000000
0;28561;7557478;1255138;8812616;7551389;1262474;8813863;1606;6;16;8192;32;9.000000;6.000000
192;7726;8353682;458934;8812616;8352952;460911;8813863;1606;6;16;32768;32;4.000000;6.000000
138;7685;8298304;514312;8812616;8297572;516291;8813863;1606;6;16;32768;32;5.000000;6.000000
96;7646;8245672;566944;8812616;8244946;568917;8813863;1606;6;16;32768;32;6.000000;6.000000
68;7620;8196946;615670;8812616;8196213;617650;8813863;1606;6;16;32768;32;7.000000;6.000000
61;7613;8189847;622769;8812616;8189114;624749;8813863;1606;6;16;32768;32;8.000000;6.000000
0;7566;8123024;689592;8812616;8122294;691569;8813863;1606;6;16;32768;32;9.000000;6.000000
12584;118913;7929680;882936;8812616;7903265;910598;8813863;1606;6;16;2048;64;4.000000;6.000000
11101;117627;7788131;1024485;8812616;7761319;1052544;8813863;1606;6;16;2048;64;5.000000;6.000000
8233;115152;7558788;1253828;8812616;7531460;1282403;8813863;1606;6;16;2048;64;6.000000;6.000000
5030;112351;7329091;1483525;8812616;7302093;1511770;8813863;1606;6;16;2048;64;7.000000;6.000000
4180;111604;7273406;1539210;8812616;7246669;1567194;8813863;1606;6;16;2048;64;8.000000;6.000000
0;108025;6970004;1842612;8812616;6943975;1869888;8813863;1606;6;16;2048;64;9.000000;6.000000
